Bauartnummer;Bauartname;Spielname;Datum;Zulassungsinhaber;Fehler;TR-Version;ZL-Daten
4173;ADP 2158;;05.12.2019;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4174;ADP 2183;;09.12.2019;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4175;BW3641;;17.12.2019;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4176;BW3646;;18.12.2019;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4177;BW3642;;19.12.2019;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4178;BW3645;;06.01.2020;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4179;ADP 2144;;09.01.2020;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;false;TR 5.2;
4180;ADP 2149;;09.01.2020;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4181;BW3644;;13.01.2020;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4182;BW3643;;16.01.2020;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4183;ADP 2164;;22.01.2020;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;false;TR 5.2;
4184;ADP 2169;;22.01.2020;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;false;TR 5.2;
4185;ADP 2159;;24.01.2020;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4186;ADP 2154;;27.01.2020;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4187;ADP 2184;;29.01.2020;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;false;TR 5.2;
4188;ADP 2172;;26.02.2020;Spiel Tech 13 GmbH, 32361 Preußisch Oldendorf, Deutschland;false;TR 5.2;
4191;ADP 2132;;09.03.2020;Spiel Tech 13 GmbH, 32361 Preußisch Oldendorf, Deutschland;false;TR 5.2;
4193;ADP 2142;;12.03.2020;Spiel Tech 13 GmbH, 32361 Preußisch Oldendorf, Deutschland;true;TR 5.2;
4196;ADP 2208;;07.04.2020;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;false;TR 5.2;
4199;NAG5A03;;25.05.2020;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4200;NAG5D03;;25.05.2020;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4201;NAG5F03;;05.06.2020;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4202;NAG5J03;;08.06.2020;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4203;NAG5N03;;09.06.2020;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4204;NAG5I03;;12.06.2020;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4205;NAG5E03;;15.06.2020;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4206;NAG5H03;;17.06.2020;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4207;NAG5B03;;19.06.2020;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4208;NAG5G03;;22.06.2020;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4209;NAG5K03;;22.06.2020;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4210;BW3647;;23.06.2020;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 5.2;
4211;BW3648;;24.06.2020;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 5.2;
4215;NAG5L03;;06.07.2020;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4216;ADP 2194;;13.07.2020;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;false;TR 5.2;
4219;BW3649;;04.08.2020;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 5.2;
4221;ADP 2239;;10.08.2020;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;false;TR 5.2;
4222;ADP 2244;;10.08.2020;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;false;TR 5.2;
4224;IMP4A04;;13.08.2020;IMPERA GmbH, 4641 Steinhaus, Österreich;false;TR 5.2;
4226;IMP4B04;;18.08.2020;IMPERA GmbH, 4641 Steinhaus, Österreich;false;TR 5.2;
4227;IMP4D04;;18.08.2020;IMPERA GmbH, 4641 Steinhaus, Österreich;false;TR 5.2;
4230;IMP4N04;;28.08.2020;IMPERA GmbH, 4641 Steinhaus, Österreich;false;TR 5.2;
4231;IMP4J04;;31.08.2020;IMPERA GmbH, 4641 Steinhaus, Österreich;false;TR 5.2;
4232;ADP 2273;;31.08.2020;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4233;ADP 2258;;31.08.2020;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4234;IMP4P04;;01.09.2020;IMPERA GmbH, 4641 Steinhaus, Österreich;false;TR 5.2;
4235;IMP4O04;;01.09.2020;IMPERA GmbH, 4641 Steinhaus, Österreich;false;TR 5.2;
4236;ADP 2268;;02.09.2020;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4237;BW3653;;03.09.2020;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 5.2;
4238;BW3654;;07.09.2020;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 5.2;
4239;IMP4F04;;08.09.2020;IMPERA GmbH, 4641 Steinhaus, Österreich;false;TR 5.2;
4240;ADP 2263;;08.09.2020;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4241;ADP 2248;;10.09.2020;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4242;IMP4K04;;14.09.2020;IMPERA GmbH, 4641 Steinhaus, Österreich;false;TR 5.2;
4243;BW3656;;16.09.2020;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 5.2;
4244;ADP 2253;;21.09.2020;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4246;BW3657;;30.09.2020;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 5.2;
4247;BW3655;;01.10.2020;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 5.2;
4248;ADP 2249;;12.10.2020;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4249;ADP 2299;;12.10.2020;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4250;ADP 2264;;12.10.2020;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4251;ADP 2269;;13.10.2020;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4253;ADP 2279;;15.10.2020;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4254;ADP 2259;;19.10.2020;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4255;ADP 2213;;20.10.2020;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4256;ADP 2284;;20.10.2020;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4257;ADP 2294;;21.10.2020;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4258;ADP 2228;;26.10.2020;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4259;ADP 2238;;02.11.2020;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4260;ADP 2274;;13.11.2020;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4261;ADP 2182;;16.11.2020;Spiel Tech 13 GmbH, 32361 Preußisch Oldendorf, Deutschland;false;TR 5.2;
4262;APEXDE PST 09;;23.11.2020;APEX Germany GmbH, 85661 Forstinning, Deutschland;false;TR 5.2;
4263;APEXDE WML 09;;25.11.2020;APEX Germany GmbH, 85661 Forstinning, Deutschland;false;TR 5.2;
4265;ADP 2243;;01.12.2020;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4266;ADP 2223;;02.12.2020;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4267;ADP 2233;;03.12.2020;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4268;PSMTEC0060;;08.12.2020;psmtec GmbH, 89257 Illertissen, Deutschland;false;TR 5.2;
4269;PSMTEC0070;;08.12.2020;psmtec GmbH, 89257 Illertissen, Deutschland;false;TR 5.2;
4270;ADP 2218;;08.12.2020;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4271;ADP 2041;;09.12.2020;adp Gauselmann GmbH, 32339 Espelkamp, Deutschland;false;TR 5.2;
4272;APEXDE P24 09;;11.12.2020;APEX Germany GmbH, 85661 Forstinning, Deutschland;false;TR 5.2;
4273;BW3660;;15.12.2020;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 5.2;
4274;BW3662;;15.12.2020;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 5.2;
4275;BW3665;;05.01.2021;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 5.2;
4277;BW3664;;19.01.2021;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 5.2;
4278;BW3659;;27.01.2021;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 5.2;
4279;BW3663;;01.02.2021;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 5.2;
4281;BW3661;;04.02.2021;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 5.2;
4282;NAG5A035;;08.02.2021;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4284;NAG5R035;;09.02.2021;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4285;NAG5E035;;10.02.2021;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4286;BW3666;;17.02.2021;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 5.2;
4287;NAG5L035;;23.02.2021;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4288;NAG5B035;;24.02.2021;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4289;ADP 2202;;09.03.2021;Spiel Tech 13 GmbH, 32361 Preußisch Oldendorf, Deutschland;true;TR 5.2;
4290;ADP 2212;;10.03.2021;Spiel Tech 13 GmbH, 32361 Preußisch Oldendorf, Deutschland;true;TR 5.2;
4291;ADP 2187;;12.03.2021;Spiel Tech 13 GmbH, 32361 Preußisch Oldendorf, Deutschland;true;TR 5.2;
4292;ADP 2207;;16.03.2021;Spiel Tech 13 GmbH, 32361 Preußisch Oldendorf, Deutschland;false;TR 5.2;
4294;ADP 2304;;23.03.2021;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4295;ADP 2217;;23.03.2021;Spiel Tech 13 GmbH, 32361 Preußisch Oldendorf, Deutschland;false;TR 5.2;
4296;NAG5S035;;24.03.2021;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4297;ADP 2314;;24.03.2021;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4302;ADP 2334;;07.04.2021;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4303;NAG5D04;;13.04.2021;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4304;ADP 2354;;15.04.2021;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4305;ADP 2232;;16.04.2021;Spiel Tech 13 GmbH, 32361 Preußisch Oldendorf, Deutschland;true;TR 5.2;
4306;ADP 2344;;20.04.2021;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4307;ADP 2324;;20.04.2021;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4308;ADP 2197;;20.04.2021;Spiel Tech 13 GmbH, 32361 Preußisch Oldendorf, Deutschland;true;TR 5.2;
4310;ADP 2222;;29.04.2021;Spiel Tech 13 GmbH, 32361 Preußisch Oldendorf, Deutschland;false;TR 5.2;
4311;NAG5N04;;03.05.2021;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4312;ADP 2339;;05.05.2021;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4313;BW3670;;06.05.2021;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4314;BW3673;;07.05.2021;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4316;BW3671;;11.05.2021;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4317;BW3668;;11.05.2021;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4318;ADP 2349;;12.05.2021;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4320;ADP 2192;;19.05.2021;Spiel Tech 13 GmbH, 32361 Preußisch Oldendorf, Deutschland;true;TR 5.2;
4321;BW3672;;19.05.2021;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4322;ADP 2319;;20.05.2021;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4323;BW3667;;31.05.2021;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4325;ADP 2254;;02.07.2021;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4327;BW3669;;12.07.2021;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4328;ADP 2289;;14.07.2021;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4332;ADP 2056;;07.09.2021;adp Gauselmann GmbH, 32339 Espelkamp, Deutschland;true;TR 5.2;
4335;ADP 2278;;21.09.2021;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;false;TR 5.2;
4336;APEXDE WMD 10;;13.10.2021;APEX Germany GmbH, 85661 Forstinning, Deutschland;false;TR 5.2;
4337;APEXDE PST 10;;13.10.2021;APEX Germany GmbH, 85661 Forstinning, Deutschland;false;TR 5.2;
4338;APEXDE P24 10;;19.10.2021;APEX Germany GmbH, 85661 Forstinning, Deutschland;false;TR 5.2;
4340;APEXDE WML 10;;26.10.2021;APEX Germany GmbH, 85661 Forstinning, Deutschland;false;TR 5.2;
4342;NAG5A05;;11.11.2021;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4345;NAG5B05;;17.11.2021;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4346;NAG5N05;;17.11.2021;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4347;NAG5L05;;18.11.2021;Novomatic AG, 2352 Gumpoldskirchen, Österreich;true;TR 5.2;
4348;NAG5D05;;18.11.2021;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4349;NAG5H05;;22.11.2021;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4350;NAG5E05;;23.11.2021;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4351;NAG5J05;;26.11.2021;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4352;NAG5F05;;30.11.2021;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4354;PSMTEC0072;;22.12.2021;psmtec GmbH, 89257 Illertissen, Deutschland;false;TR 5.2;
4355;PSMTEC0071;;22.12.2021;psmtec GmbH, 89257 Illertissen, Deutschland;false;TR 5.2;
4356;NAG5K05;;13.01.2022;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4357;ADP 2389;;25.01.2022;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;false;TR 5.2;
4358;ADP 2419;;26.01.2022;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4359;ADP 2394;;26.01.2022;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4360;ADP 2399;;27.01.2022;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;false;TR 5.2;
4361;ADP 2379;;27.01.2022;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4362;ADP 2404;;01.02.2022;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4364;BW3674;;09.02.2022;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4365;ADP 2429;;10.02.2022;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4366;NAG5R05;;10.02.2022;Novomatic AG, 2352 Gumpoldskirchen, Österreich;true;TR 5.2;
4367;BW3675;;10.02.2022;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4368;BW3677;;16.02.2022;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4369;BW3676;;17.02.2022;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4370;BW3678;;18.02.2022;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4371;BW3679;;22.02.2022;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4372;ADP 2071;;24.02.2022;adp Gauselmann GmbH, 32339 Espelkamp, Deutschland;false;TR 5.2;
4373;ADP 2464;;01.03.2022;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4374;ADP 2434;;03.03.2022;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4375;ADP 2459;;03.03.2022;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4376;BW3680;;29.03.2022;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4377;ADP 2066;;04.05.2022;adp MERKUR GmbH, 32312 Lübbecke, Deutschland;false;TR 5.2;
4378;BW3681;;18.05.2022;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4379;APEXDE WMD 11;;08.06.2022;APEX Germany GmbH, 85661 Forstinning, Deutschland;false;TR 5.2;
4380;APEXDE WML 11;;13.06.2022;APEX Germany GmbH, 85661 Forstinning, Deutschland;false;TR 5.2;
4381;APEXDE PST 11;;14.06.2022;APEX Germany GmbH, 85661 Forstinning, Deutschland;false;TR 5.2;
4382;APEXDE P24 11;;16.06.2022;APEX Germany GmbH, 85661 Forstinning, Deutschland;false;TR 5.2;
4384;PSMTEC0073;;02.08.2022;psmtec GmbH, 89257 Illertissen, Deutschland;false;TR 5.2;
4385;PSMTEC0074;;02.08.2022;psmtec GmbH, 89257 Illertissen, Deutschland;false;TR 5.2;
4386;ADP 2242;;03.08.2022;Spiel Tech 13 GmbH, 32361 Preußisch Oldendorf, Deutschland;false;TR 5.2;
4390;ADP 2267;;09.08.2022;Spiel Tech 13 GmbH, 32361 Preußisch Oldendorf, Deutschland;false;TR 5.2;
4391;ADP 2262;;09.08.2022;Spiel Tech 13 GmbH, 32361 Preußisch Oldendorf, Deutschland;false;TR 5.2;
4393;ADP 2509;;06.09.2022;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4394;APEXDE WML 12;;15.09.2022;APEX Germany GmbH, 85661 Forstinning, Deutschland;false;TR 5.2;
4395;APEXDE PST 12;;16.09.2022;APEX Germany GmbH, 85661 Forstinning, Deutschland;false;TR 5.2;
4396;ADP 2499;;22.09.2022;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4397;ADP 2514;;22.09.2022;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4398;ADP 2504;;30.09.2022;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4399;APEXDE WMD 12;;04.10.2022;APEX Germany GmbH, 85661 Forstinning, Deutschland;false;TR 5.2;
4401;APEXDE P24 12;;04.10.2022;APEX Germany GmbH, 85661 Forstinning, Deutschland;false;TR 5.2;
4402;ADP 2474;;13.10.2022;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4403;ADP 2469;;24.10.2022;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4404;NAG5D06;;20.12.2022;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4405;NAG5B06;;20.12.2022;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4406;NAG5K06;;20.12.2022;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4407;NAG5E06;;22.12.2022;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4408;NAG5L06;;22.12.2022;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4409;NAG5F06;;05.01.2023;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4410;NAG5N06;;05.01.2023;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4411;NAG5J06;;06.01.2023;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4413;NAG5A06;;06.01.2023;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4414;NAG5R06;;06.01.2023;Novomatic AG, 2352 Gumpoldskirchen, Österreich;true;TR 5.2;
4415;NAG5T06;;24.01.2023;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4416;BW3682;;26.01.2023;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 5.2;
4417;BW3684;;26.01.2023;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 5.2;
4418;BW3683;;02.02.2023;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 5.2;
4419;BW3686;;02.02.2023;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 5.2;
4420;ADP 2318;;02.02.2023;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4421;BW3687;;03.02.2023;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 5.2;
4422;BW3685;;03.02.2023;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 5.2;
4423;ADP 2529;;14.02.2023;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4424;BW3688;;20.02.2023;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 5.2;
4425;ADP 2086;;23.02.2023;adp MERKUR GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4426;ADP 2479;;23.02.2023;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4427;ADP 2409;;13.04.2023;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4428;ADP 2424;;13.04.2023;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4429;ADP 2414;;18.04.2023;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4430;ADP 2524;;27.04.2023;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4431;ADP 2454;;27.04.2023;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4432;ADP 2494;;28.04.2023;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4434;ADP 2439;;04.05.2023;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4435;ADP 2484;;04.05.2023;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4436;ADP 2489;;05.05.2023;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4437;ADP 2534;;11.05.2023;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4438;NAG5U06;;12.05.2023;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4439;ADP 2594;;01.06.2023;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4440;ADP 2096;;20.07.2023;adp MERKUR GmbH, 32312 Lübbecke, Deutschland;false;TR 5.2;
4441;ADP 2081;;10.08.2023;adp MERKUR GmbH, 32312 Lübbecke, Deutschland;false;TR 5.2;
4442;ADP 2091;;23.08.2023;adp MERKUR GmbH, 32312 Lübbecke, Deutschland;false;TR 5.2;
4443;BW3691;;23.08.2023;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 5.2;
4444;BW3692;;24.08.2023;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 5.2;
4445;BW3690;;25.08.2023;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 5.2;
4446;BW3694;;25.08.2023;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 5.2;
4447;ADP 2599;;29.08.2023;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;false;TR 5.2;
4448;BW3693;;30.08.2023;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 5.2;
4449;BW3695;;01.09.2023;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 5.2;
4451;BW3696;;08.09.2023;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 5.2;
4452;NAG5D07;;21.11.2023;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4453;NAG5K07;;21.11.2023;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4454;NAG5B07;;21.11.2023;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4455;NAG5A07;;21.11.2023;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4456;NAG5N07;;24.11.2023;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4457;NAG5F07;;24.11.2023;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4458;NAG5J07;;27.11.2023;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4459;NAG5E07;;28.11.2023;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4460;NAG5U07;;05.12.2023;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4461;NAG5R07;;05.12.2023;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4462;NAG5L07;;19.12.2023;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
